region	plot	year	season	Llem	Moec	Mruf	Mrut	rodsp
2433	komagdalen	k8	2008	spring	0	0	0	0	0
2434	komagdalen	k9	2008	spring	0	0	0	0	0
2435	stjernevann	stg1	2008	spring	0	0	0	0	0
2436	stjernevann	stg10	2008	spring	0	0	0	0	0
2437	stjernevann	stg2	2008	spring	0	0	0	0	0
2438	stjernevann	stg3	2008	spring	0	0	0	0	0
2439	stjernevann	stg4	2008	spring	0	0	0	0	0
2440	stjernevann	stg5	2008	spring	0	0	0	0	0
2441	stjernevann	stg6	2008	spring	0	0	0	0	0
2442	stjernevann	stg7	2008	spring	0	0	0	0	0
2443	stjernevann	stg8	2008	spring	0	0	0	0	0
2444	stjernevann	stg9	2008	spring	0	0	0	0	0
2445	stjernevann	stl1	2008	spring	0	0	0	0	0
2446	stjernevann	stl10	2008	spring	0	0	0	0	0
2447	stjernevann	stl11	2008	spring	0	0	0	0	0
2448	stjernevann	stl12	2008	spring	0	0	0	0	0
2449	stjernevann	stl13	2008	spring	0	0	0	0	0
2450	stjernevann	stl14	2008	spring	0	0	0	0	0
2451	stjernevann	stl2	2008	spring	0	0	0	0	0
2452	stjernevann	stl3	2008	spring	0	0	0	0	0
2453	stjernevann	stl4	2008	spring	1	0	0	0	0
2454	stjernevann	stl5	2008	spring	0	0	0	0	0
2455	stjernevann	stl6	2008	spring	0	0	0	0	0
2456	stjernevann	stl7	2008	spring	0	0	0	0	0
2457	stjernevann	stl8	2008	spring	0	0	0	0	0
2458	stjernevann	stl9	2008	spring	0	0	0	0	0
2459	vestre_jakobselv	vj1	2008	spring	0	0	0	0	0
2460	vestre_jakobselv	vj10	2008	spring	0	0	0	0	0
2461	vestre_jakobselv	vj11	2008	spring	0	0	0	0	0
2462	vestre_jakobselv	vj2	2008	spring	0	0	0	0	0
2463	vestre_jakobselv	vj3	2008	spring	0	0	0	0	0
2464	vestre_jakobselv	vj4	2008	spring	0	0	0	0	0
2465	vestre_jakobselv	vj5	2008	spring	0	0	0	0	0
2466	vestre_jakobselv	vj6	2008	spring	0	0	0	0	0
2467	vestre_jakobselv	vj7	2008	spring	0	0	0	0	0
2468	vestre_jakobselv	vj8	2008	spring	0	0	0	0	0
2469	vestre_jakobselv	vj9	2008	spring	0	0	0	0	0
2470	bekkarfjord	bfg1	2009	spring	0	0	0	0	0
2471	bekkarfjord	bfg2	2009	spring	0	0	0	0	0
2472	bekkarfjord	bfg3	2009	spring	0	0	0	0	0
2473	bekkarfjord	bfg4	2009	spring	0	0	0	0	0
2474	bekkarfjord	bfg5	2009	spring	0	0	0	0	0
2475	bekkarfjord	bfg6	2009	spring	0	0	0	0	0
2476	bekkarfjord	bfg7	2009	spring	0	0	0	0	0
2477	bekkarfjord	bfg8	2009	spring	0	0	0	0	0
2478	bekkarfjord	bfl1	2009	spring	0	0	0	0	0
2479	bekkarfjord	bfl10	2009	spring	0	0	1	0	0
2480	bekkarfjord	bfl2	2009	spring	0	0	0	0	0
2481	bekkarfjord	bfl3	2009	spring	0	0	0	0	0
2482	bekkarfjord	bfl4	2009	spring	0	0	0	0	0
2483	bekkarfjord	bfl5	2009	spring	0	0	0	0	0
2484	bekkarfjord	bfl6	2009	spring	0	0	0	0	0
2485	bekkarfjord	bfl7	2009	spring	0	0	0	0	0
2486	bekkarfjord	bfl8	2009	spring	0	0	0	0	0
2487	bekkarfjord	bfl9	2009	spring	0	0	0	0	0
2488	nordkynn	hog1	2009	spring	0	0	0	0	0
2489	nordkynn	hog10	2009	spring	0	0	0	0	0
2490	nordkynn	hog2	2009	spring	0	0	0	0	0
2491	nordkynn	hog3	2009	spring	0	0	1	0	0
2492	nordkynn	hog4	2009	spring	0	0	0	0	0
2493	nordkynn	hog5	2009	spring	0	0	1	0	0
2494	nordkynn	hog6	2009	spring	0	0	0	0	0
2495	nordkynn	hog7	2009	spring	0	0	0	0	0
2496	nordkynn	hog8	2009	spring	0	0	0	0	0
2497	nordkynn	hog9	2009	spring	0	0	1	0	0
2498	nordkynn	hol1	2009	spring	0	0	0	0	0
2499	nordkynn	hol10	2009	spring	0	0	0	0	0
2500	nordkynn	hol11	2009	spring	0	0	0	0	0
2501	nordkynn	hol12	2009	spring	0	0	0	0	0
2502	nordkynn	hol13	2009	spring	0	0	0	0	0
2503	nordkynn	hol14	2009	spring	0	0	0	0	0
2504	nordkynn	hol2	2009	spring	0	0	0	0	0
2505	nordkynn	hol3	2009	spring	0	0	0	0	0
2506	nordkynn	hol4	2009	spring	0	0	0	0	0
2507	nordkynn	hol5	2009	spring	0	0	0	0	0
2508	nordkynn	hol6	2009	spring	0	0	0	0	0
2509	nordkynn	hol7	2009	spring	0	0	0	0	0
2510	nordkynn	hol8	2009	spring	0	0	0	0	0
2511	nordkynn	hol9	2009	spring	0	0	0	0	0
2512	ifjordfjellet	ifg1	2009	spring	0	0	0	0	0
2513	ifjordfjellet	ifg2	2009	spring	0	0	0	0	0
2514	ifjordfjellet	ifg3	2009	spring	0	0	0	0	0
2515	ifjordfjellet	ifg6	2009	spring	0	0	0	0	0
2516	ifjordfjellet	ifg7	2009	spring	0	0	0	0	0
2517	ifjordfjellet	ifg8	2009	spring	0	0	0	0	0
2518	ifjordfjellet	ifl1	2009	spring	0	0	0	0	0
2519	ifjordfjellet	ifl2	2009	spring	0	0	0	0	0
2520	ifjordfjellet	ifl7	2009	spring	0	0	0	0	0
2521	ifjordfjellet	ifl8	2009	spring	0	0	0	0	0
2522	komagdalen	k1	2009	spring	0	0	0	0	0
2523	komagdalen	k10	2009	spring	0	0	0	0	0
2524	komagdalen	k11	2009	spring	0	0	0	0	0
2525	komagdalen	k12	2009	spring	0	0	0	0	0
2526	komagdalen	k13	2009	spring	0	0	0	0	0
2527	komagdalen	k14	2009	spring	0	0	0	0	0
2528	komagdalen	k2	2009	spring	0	0	0	0	0
2529	komagdalen	k3	2009	spring	0	0	0	0	0
2530	komagdalen	k4	2009	spring	0	0	0	0	0
2531	komagdalen	k5	2009	spring	0	0	0	0	0
2532	komagdalen	k6	2009	spring	0	0	0	0	0
2533	komagdalen	k7	2009	spring	0	0	0	0	0
2534	komagdalen	k8	2009	spring	0	0	0	0	0
2535	komagdalen	k9	2009	spring	0	0	0	0	0
2536	stjernevann	stg1	2009	spring	0	0	0	0	0
2537	stjernevann	stg10	2009	spring	1	0	0	0	0
2538	stjernevann	stg2	2009	spring	0	0	0	0	0
2539	stjernevann	stg3	2009	spring	0	0	0	0	0
2540	stjernevann	stg4	2009	spring	0	0	0	0	0
2541	stjernevann	stg5	2009	spring	0	0	0	0	0
2542	stjernevann	stg6	2009	spring	0	0	0	0	0
2543	stjernevann	stg7	2009	spring	0	0	0	0	0
2544	stjernevann	stg8	2009	spring	0	0	0	0	0
2545	stjernevann	stg9	2009	spring	0	0	0	0	0
2546	stjernevann	stl1	2009	spring	0	0	0	0	0
2547	stjernevann	stl10	2009	spring	0	0	0	0	0
2548	stjernevann	stl11	2009	spring	0	0	0	0	0
2549	stjernevann	stl12	2009	spring	0	0	0	0	0
2550	stjernevann	stl13	2009	spring	0	0	0	0	0
2551	stjernevann	stl14	2009	spring	0	0	0	0	0
2552	stjernevann	stl2	2009	spring	0	0	0	0	0
2553	stjernevann	stl3	2009	spring	0	0	0	0	0
2554	stjernevann	stl4	2009	spring	0	0	0	0	0
2555	stjernevann	stl5	2009	spring	0	0	0	0	0
2556	stjernevann	stl6	2009	spring	0	0	0	0	0
2557	stjernevann	stl7	2009	spring	0	0	0	0	0
2558	stjernevann	stl8	2009	spring	0	0	0	0	0
2559	stjernevann	stl9	2009	spring	0	0	0	0	0
2560	vestre_jakobselv	vj1	2009	spring	0	0	0	0	0
2561	vestre_jakobselv	vj10	2009	spring	0	0	0	0	0
2562	vestre_jakobselv	vj11	2009	spring	0	0	0	0	0
2563	vestre_jakobselv	vj2	2009	spring	0	0	0	0	0
2564	vestre_jakobselv	vj3	2009	spring	0	0	0	0	0
2565	vestre_jakobselv	vj4	2009	spring	0	0	0	0	0
2566	vestre_jakobselv	vj5	2009	spring	0	0	0	0	0
2567	vestre_jakobselv	vj6	2009	spring	0	0	0	0	0
2568	vestre_jakobselv	vj7	2009	spring	0	0	0	0	0
2569	vestre_jakobselv	vj8	2009	spring	0	0	0	0	0
2570	vestre_jakobselv	vj9	2009	spring	0	0	0	0	0
2571	bekkarfjord	bfg1	2010	spring	0	0	0	0	0
2572	bekkarfjord	bfg2	2010	spring	0	0	0	0	0
2573	bekkarfjord	bfg3	2010	spring	0	0	0	0	0
2574	bekkarfjord	bfg4	2010	spring	0	0	0	0	0
2575	bekkarfjord	bfg5	2010	spring	0	0	0	0	0
2576	bekkarfjord	bfg6	2010	spring	0	0	1	0	0
2577	bekkarfjord	bfg7	2010	spring	0	0	0	0	0
2578	bekkarfjord	bfg8	2010	spring	0	0	0	0	0
2579	bekkarfjord	bfl10	2010	spring	0	0	1	0	0
2580	bekkarfjord	bfl3	2010	spring	0	0	0	0	0
2581	bekkarfjord	bfl4	2010	spring	0	0	0	0	0
2582	bekkarfjord	bfl5	2010	spring	0	0	0	0	0
2583	bekkarfjord	bfl6	2010	spring	0	0	0	0	0
2584	bekkarfjord	bfl7	2010	spring	0	0	4	0	0
2585	bekkarfjord	bfl8	2010	spring	0	0	0	0	0
2586	bekkarfjord	bfl9	2010	spring	0	0	2	0	0
2587	nordkynn	hog1	2010	spring	0	0	1	0	0
2588	nordkynn	hog10	2010	spring	0	0	0	0	0
2589	nordkynn	hog2	2010	spring	0	0	3	0	0
2590	nordkynn	hog3	2010	spring	0	0	0	0	0
2591	nordkynn	hog4	2010	spring	0	0	1	0	0
2592	nordkynn	hog5	2010	spring	0	0	1	0	0
2593	nordkynn	hog6	2010	spring	0	0	0	0	0
2594	nordkynn	hog7	2010	spring	0	0	1	0	0
2595	nordkynn	hog8	2010	spring	0	0	1	0	0
2596	nordkynn	hog9	2010	spring	0	0	0	0	0
2597	nordkynn	hol1	2010	spring	0	0	0	0	0
2598	nordkynn	hol10	2010	spring	0	0	0	0	0
2599	nordkynn	hol13	2010	spring	0	0	0	0	0
2600	nordkynn	hol14	2010	spring	0	0	0	0	0
2601	nordkynn	hol2	2010	spring	0	0	0	0	0
2602	nordkynn	hol3	2010	spring	0	0	0	0	0
2603	nordkynn	hol4	2010	spring	0	0	0	0	0
2604	nordkynn	hol5	2010	spring	0	0	0	0	0
2605	nordkynn	hol6	2010	spring	0	0	0	0	0
2606	nordkynn	hol7	2010	spring	0	0	0	0	0
2607	nordkynn	hol8	2010	spring	0	0	0	0	0
2608	nordkynn	hol9	2010	spring	0	0	0	0	0
2609	ifjordfjellet	ifg1	2010	spring	0	1	0	0	0
2610	ifjordfjellet	ifg10	2010	spring	0	0	0	0	0
2611	ifjordfjellet	ifg2	2010	spring	0	1	0	0	0
2612	ifjordfjellet	ifg3	2010	spring	0	0	0	0	0
2613	ifjordfjellet	ifg6	2010	spring	0	0	1	0	0
2614	ifjordfjellet	ifg8	2010	spring	0	0	1	0	0
2615	ifjordfjellet	ifg9	2010	spring	0	0	3	0	0
2616	ifjordfjellet	ifl1	2010	spring	0	0	1	0	0
2617	ifjordfjellet	ifl2	2010	spring	0	0	1	0	0
2618	ifjordfjellet	ifl7	2010	spring	0	0	0	0	0
2619	ifjordfjellet	ifl8	2010	spring	0	0	0	0	0
2620	komagdalen	k1	2010	spring	0	3	0	0	0
2621	komagdalen	k10	2010	spring	0	1	0	0	0
2622	komagdalen	k11	2010	spring	0	0	1	0	0
2623	komagdalen	k12	2010	spring	0	0	3	0	0
2624	komagdalen	k13	2010	spring	0	0	0	0	0
2625	komagdalen	k14	2010	spring	0	0	0	0	0
2626	komagdalen	k2	2010	spring	0	0	0	0	0
2627	komagdalen	k3	2010	spring	0	1	0	0	0
2628	komagdalen	k4	2010	spring	1	0	0	0	0
2629	komagdalen	k5	2010	spring	0	0	0	0	0
2630	komagdalen	k6	2010	spring	0	0	3	0	0
2631	komagdalen	k7	2010	spring	0	0	0	0	0
2632	komagdalen	k8	2010	spring	0	0	1	0	0
2633	komagdalen	k9	2010	spring	0	0	0	0	0
2634	stjernevann	stg1	2010	spring	0	0	0	0	0
2635	stjernevann	stg10	2010	spring	0	0	0	0	0
2636	stjernevann	stg2	2010	spring	0	0	2	0	0
2637	stjernevann	stg3	2010	spring	0	0	0	0	0
2638	stjernevann	stg4	2010	spring	0	0	0	0	0
2639	stjernevann	stg5	2010	spring	0	0	1	0	0
2640	stjernevann	stg6	2010	spring	0	0	1	0	0
2641	stjernevann	stg7	2010	spring	0	0	1	0	0
2642	stjernevann	stg8	2010	spring	0	0	1	0	0
2643	stjernevann	stg9	2010	spring	0	0	0	0	0
2644	stjernevann	stl1	2010	spring	0	0	0	0	0
2645	stjernevann	stl10	2010	spring	0	0	0	0	0
2646	stjernevann	stl11	2010	spring	0	0	0	0	0
2647	stjernevann	stl12	2010	spring	0	2	0	0	0
2648	stjernevann	stl13	2010	spring	0	0	0	0	0
2649	stjernevann	stl14	2010	spring	1	0	0	0	0
2650	stjernevann	stl2	2010	spring	0	0	0	0	0
2651	stjernevann	stl3	2010	spring	0	0	0	0	0
2652	stjernevann	stl4	2010	spring	0	0	0	0	0
2653	stjernevann	stl5	2010	spring	0	0	0	0	0
2654	stjernevann	stl6	2010	spring	0	0	0	0	0
2655	stjernevann	stl7	2010	spring	0	0	0	0	0
2656	stjernevann	stl8	2010	spring	0	0	0	0	0
2657	stjernevann	stl9	2010	spring	0	0	2	0	0
2658	vestre_jakobselv	vj1	2010	spring	0	0	1	0	0
2659	vestre_jakobselv	vj10	2010	spring	1	4	0	0	0
2660	vestre_jakobselv	vj11	2010	spring	0	0	0	0	0
2661	vestre_jakobselv	vj2	2010	spring	0	0	0	0	0
2662	vestre_jakobselv	vj3	2010	spring	0	0	0	0	0
2663	vestre_jakobselv	vj4	2010	spring	0	0	0	0	0
2664	vestre_jakobselv	vj5	2010	spring	0	0	0	0	0
2665	vestre_jakobselv	vj6	2010	spring	0	3	0	0	0
2666	vestre_jakobselv	vj7	2010	spring	0	4	0	0	0
2667	vestre_jakobselv	vj8	2010	spring	0	0	0	0	0
2668	vestre_jakobselv	vj9	2010	spring	0	0	0	0	0
2669	bekkarfjord	bfg1	2011	spring	0	0	0	0	0
2670	bekkarfjord	bfg2	2011	spring	1	0	3	0	0
2671	bekkarfjord	bfg3	2011	spring	2	1	3	0	0
2672	bekkarfjord	bfg4	2011	spring	0	0	0	0	0
2673	bekkarfjord	bfg5	2011	spring	2	1	1	0	0
2674	bekkarfjord	bfg6	2011	spring	0	0	6	0	0
2675	bekkarfjord	bfg7	2011	spring	0	0	1	0	0
2676	bekkarfjord	bfg8	2011	spring	0	0	4	0	0
2677	bekkarfjord	bfl10	2011	spring	0	0	3	0	0
2678	bekkarfjord	bfl3	2011	spring	0	0	5	0	0
2679	bekkarfjord	bfl4	2011	spring	0	0	3	0	0
2680	bekkarfjord	bfl5	2011	spring	0	0	5	0	0
2681	bekkarfjord	bfl6	2011	spring	2	0	6	0	0
2682	bekkarfjord	bfl7	2011	spring	0	0	3	0	0
2683	bekkarfjord	bfl8	2011	spring	1	0	0	0	0
2684	bekkarfjord	bfl9	2011	spring	0	0	1	0	0
2685	nordkynn	hog1	2011	spring	0	0	5	0	0
2686	nordkynn	hog10	2011	spring	0	0	5	0	0
2687	nordkynn	hog2	2011	spring	0	0	6	0	0
2688	nordkynn	hog3	2011	spring	0	3	4	0	0
2689	nordkynn	hog4	2011	spring	0	2	2	0	0
2690	nordkynn	hog5	2011	spring	1	0	6	0	0
2691	nordkynn	hog6	2011	spring	0	0	3	0	0
2692	nordkynn	hog7	2011	spring	0	0	1	0	0
2693	nordkynn	hog8	2011	spring	0	0	2	0	0
2694	nordkynn	hog9	2011	spring	0	0	2	0	0
2695	nordkynn	hol1	2011	spring	0	1	2	0	0
2696	nordkynn	hol10	2011	spring	1	2	1	0	0
2697	nordkynn	hol13	2011	spring	0	4	2	0	0
2698	nordkynn	hol14	2011	spring	0	3	2	0	0
2699	nordkynn	hol2	2011	spring	0	0	2	0	0
2700	nordkynn	hol3	2011	spring	0	1	3	0	0
2701	nordkynn	hol4	2011	spring	1	4	0	0	0
2702	nordkynn	hol5	2011	spring	0	0	0	0	0
2703	nordkynn	hol6	2011	spring	2	0	1	0	0
2704	nordkynn	hol7	2011	spring	0	0	2	0	0
2705	nordkynn	hol8	2011	spring	0	3	2	0	0
2706	nordkynn	hol9	2011	spring	0	0	1	0	0
2707	ifjordfjellet	ifg1	2011	spring	1	0	3	0	0
2708	ifjordfjellet	ifg10	2011	spring	0	0	3	0	0
2709	ifjordfjellet	ifg2	2011	spring	0	3	5	0	0
2710	ifjordfjellet	ifg3	2011	spring	0	2	3	0	0
2711	ifjordfjellet	ifg6	2011	spring	0	0	0	0	0
2712	ifjordfjellet	ifg8	2011	spring	0	1	0	0	0
2713	ifjordfjellet	ifg9	2011	spring	0	2	1	0	0
2714	ifjordfjellet	ifl1	2011	spring	0	2	0	0	0
2715	ifjordfjellet	ifl2	2011	spring	0	0	2	0	0
2716	ifjordfjellet	ifl7	2011	spring	2	3	0	0	0
2717	ifjordfjellet	ifl8	2011	spring	1	0	0	0	0
2718	komagdalen	k1	2011	spring	0	3	0	0	0
2719	komagdalen	k10	2011	spring	3	2	1	0	0
2720	komagdalen	k11	2011	spring	0	3	0	0	0
2721	komagdalen	k12	2011	spring	0	4	0	0	0
2722	komagdalen	k13	2011	spring	0	6	0	0	0
2723	komagdalen	k14	2011	spring	2	0	0	0	0
2724	komagdalen	k2	2011	spring	0	5	0	0	0
2725	komagdalen	k3	2011	spring	0	7	0	0	0
2726	komagdalen	k4	2011	spring	0	2	0	0	0
2727	komagdalen	k5	2011	spring	0	6	0	0	0
2728	komagdalen	k6	2011	spring	1	2	2	0	0
2729	komagdalen	k7	2011	spring	1	11	0	0	0
2730	komagdalen	k8	2011	spring	0	8	0	0	0
2731	komagdalen	k9	2011	spring	1	0	2	0	0
2732	stjernevann	stg1	2011	spring	0	0	2	0	0
2733	stjernevann	stg10	2011	spring	2	0	1	0	1
2734	stjernevann	stg2	2011	spring	1	0	7	0	0
2735	stjernevann	stg3	2011	spring	1	0	1	0	0
2736	stjernevann	stg4	2011	spring	1	0	0	0	0
2737	stjernevann	stg5	2011	spring	2	1	1	0	0
2738	stjernevann	stg6	2011	spring	0	1	0	0	0
2739	stjernevann	stg7	2011	spring	0	0	0	0	0
2740	stjernevann	stg8	2011	spring	0	0	3	0	0
2741	stjernevann	stg9	2011	spring	0	1	1	0	0
2742	stjernevann	stl1	2011	spring	0	0	0	0	0
2743	stjernevann	stl10	2011	spring	0	2	0	0	0
2744	stjernevann	stl11	2011	spring	0	0	0	0	0
2745	stjernevann	stl12	2011	spring	0	2	0	0	0
2746	stjernevann	stl13	2011	spring	0	2	0	0	0
2747	stjernevann	stl14	2011	spring	0	3	0	0	0
2748	stjernevann	stl2	2011	spring	1	0	0	0	0
2749	stjernevann	stl3	2011	spring	0	0	0	0	0
2750	stjernevann	stl4	2011	spring	0	0	0	0	0
2751	stjernevann	stl5	2011	spring	0	0	0	0	0
2752	stjernevann	stl6	2011	spring	0	0	0	0	0
2753	stjernevann	stl7	2011	spring	1	1	0	0	0
2754	stjernevann	stl8	2011	spring	1	2	0	0	0
2755	stjernevann	stl9	2011	spring	0	1	2	0	0
2756	vestre_jakobselv	vj1	2011	spring	1	13	0	0	0
2757	vestre_jakobselv	vj10	2011	spring	1	7	0	0	0
2758	vestre_jakobselv	vj11	2011	spring	0	0	0	0	0
2759	vestre_jakobselv	vj2	2011	spring	0	6	0	0	0
2760	vestre_jakobselv	vj3	2011	spring	1	1	0	0	0
2761	vestre_jakobselv	vj4	2011	spring	2	2	0	1	0
2762	vestre_jakobselv	vj5	2011	spring	0	8	0	0	0
2763	vestre_jakobselv	vj6	2011	spring	2	4	0	0	0
2764	vestre_jakobselv	vj7	2011	spring	0	10	0	0	0
2765	vestre_jakobselv	vj8	2011	spring	1	6	0	0	0
2766	vestre_jakobselv	vj9	2011	spring	1	3	0	0	0
2767	bekkarfjord	bfg1	2012	spring	0	0	1	0	0
2768	bekkarfjord	bfg2	2012	spring	0	0	1	0	0
2769	bekkarfjord	bfg3	2012	spring	0	0	0	0	0
2770	bekkarfjord	bfg4	2012	spring	0	0	0	0	0
2771	bekkarfjord	bfg5	2012	spring	0	0	3	0	0
2772	bekkarfjord	bfg6	2012	spring	0	0	0	0	0
2773	bekkarfjord	bfg7	2012	spring	0	0	0	0	0
2774	bekkarfjord	bfg8	2012	spring	0	0	0	0	0
2775	bekkarfjord	bfl10	2012	spring	0	0	0	0	0
2776	bekkarfjord	bfl3	2012	spring	0	0	1	0	0
2777	bekkarfjord	bfl4	2012	spring	0	0	2	0	0
2778	bekkarfjord	bfl5	2012	spring	0	0	1	0	0
2779	bekkarfjord	bfl6	2012	spring	0	0	1	0	0
2780	bekkarfjord	bfl7	2012	spring	0	0	1	0	0
2781	bekkarfjord	bfl8	2012	spring	0	0	0	0	0
2782	bekkarfjord	bfl9	2012	spring	0	0	0	0	0
2783	nordkynn	hog1	2012	spring	0	0	1	0	0
2784	nordkynn	hog10	2012	spring	0	0	0	0	0
2785	nordkynn	hog2	2012	spring	0	0	0	0	0
2786	nordkynn	hog3	2012	spring	0	0	3	0	0
2787	nordkynn	hog4	2012	spring	0	0	2	0	0
2788	nordkynn	hog5	2012	spring	0	0	2	0	0
2789	nordkynn	hog6	2012	spring	0	0	0	0	0
2790	nordkynn	hog7	2012	spring	0	0	0	0	0
2791	nordkynn	hog8	2012	spring	0	0	0	0	0
2792	nordkynn	hog9	2012	spring	0	0	0	0	0
2793	nordkynn	hol1	2012	spring	0	0	3	0	0
2794	nordkynn	hol10	2012	spring	0	0	0	0	0
2795	nordkynn	hol13	2012	spring	0	0	0	0	0
2796	nordkynn	hol14	2012	spring	0	0	0	0	0
2797	nordkynn	hol2	2012	spring	0	0	0	0	0
2798	nordkynn	hol3	2012	spring	0	0	0	0	0
2799	nordkynn	hol4	2012	spring	0	0	0	0	0
2800	nordkynn	hol5	2012	spring	0	0	1	0	0
2801	nordkynn	hol6	2012	spring	0	0	0	0	0
2802	nordkynn	hol7	2012	spring	0	0	0	0	0
2803	nordkynn	hol8	2012	spring	0	0	0	0	0
2804	nordkynn	hol9	2012	spring	0	0	0	0	0
2805	ifjordfjellet	ifg1	2012	spring	0	0	3	0	0
2806	ifjordfjellet	ifg10	2012	spring	0	0	0	0	0
2807	ifjordfjellet	ifg2	2012	spring	0	0	1	0	0
2808	ifjordfjellet	ifg3	2012	spring	0	0	2	0	0
2809	ifjordfjellet	ifg6	2012	spring	0	0	0	0	0
2810	ifjordfjellet	ifg8	2012	spring	0	0	1	0	0
2811	ifjordfjellet	ifg9	2012	spring	0	0	1	0	0
2812	ifjordfjellet	ifl1	2012	spring	0	0	0	0	0
2813	ifjordfjellet	ifl2	2012	spring	0	0	1	0	0
2814	ifjordfjellet	ifl7	2012	spring	0	0	2	0	0
2815	ifjordfjellet	ifl8	2012	spring	0	1	0	0	0
2816	komagdalen	k1	2012	spring	0	2	0	0	0
2817	komagdalen	k10	2012	spring	0	0	1	0	0
2818	komagdalen	k11	2012	spring	0	0	0	0	0
2819	komagdalen	k12	2012	spring	0	0	0	0	0
2820	komagdalen	k13	2012	spring	0	0	0	0	0
2821	komagdalen	k14	2012	spring	0	0	1	0	0
2822	komagdalen	k2	2012	spring	0	0	0	0	0
2823	komagdalen	k3	2012	spring	0	0	0	0	0
2824	komagdalen	k4	2012	spring	0	0	0	0	0
2825	komagdalen	k5	2012	spring	0	0	0	0	0
2826	komagdalen	k6	2012	spring	0	0	0	0	0
2827	komagdalen	k7	2012	spring	0	0	0	0	0
2828	komagdalen	k8	2012	spring	0	0	1	0	0
2829	komagdalen	k9	2012	spring	0	0	2	0	0
2830	stjernevann	stg1	2012	spring	0	0	2	0	0
2831	stjernevann	stg10	2012	spring	0	0	0	0	0
2832	stjernevann	stg2	2012	spring	0	0	1	0	0
2833	stjernevann	stg3	2012	spring	0	0	0	0	0
2834	stjernevann	stg4	2012	spring	0	0	0	0	0
2835	stjernevann	stg5	2012	spring	0	0	0	0	0
2836	stjernevann	stg6	2012	spring	0	0	1	0	0
2837	stjernevann	stg7	2012	spring	0	0	1	0	0
2838	stjernevann	stg8	2012	spring	0	0	0	0	0
2839	stjernevann	stg9	2012	spring	0	0	0	0	0
2840	stjernevann	stl1	2012	spring	1	0	0	0	0
2841	stjernevann	stl10	2012	spring	0	0	0	0	0
2842	stjernevann	stl11	2012	spring	0	0	0	0	0
2843	stjernevann	stl12	2012	spring	0	0	0	0	0
2844	stjernevann	stl13	2012	spring	0	0	0	0	0
2845	stjernevann	stl14	2012	spring	0	0	0	0	0
2846	stjernevann	stl2	2012	spring	0	0	0	0	0
2847	stjernevann	stl3	2012	spring	0	0	1	0	0
2848	stjernevann	stl4	2012	spring	0	0	1	0	0
2849	stjernevann	stl5	2012	spring	0	0	0	0	0
2850	stjernevann	stl6	2012	spring	0	0	2	0	0
2851	stjernevann	stl7	2012	spring	0	0	2	0	0
2852	stjernevann	stl8	2012	spring	0	0	0	0	0
2853	stjernevann	stl9	2012	spring	0	0	0	0	0
2854	vestre_jakobselv	vj1	2012	spring	0	0	0	0	0
2855	vestre_jakobselv	vj10	2012	spring	0	0	0	0	0
2856	vestre_jakobselv	vj11	2012	spring	0	0	0	0	0
2857	vestre_jakobselv	vj2	2012	spring	0	0	0	0	0
2858	vestre_jakobselv	vj3	2012	spring	0	0	0	0	0
2859	vestre_jakobselv	vj4	2012	spring	0	0	0	0	0
2860	vestre_jakobselv	vj5	2012	spring	0	0	0	0	0
2861	vestre_jakobselv	vj6	2012	spring	0	0	0	0	0
2862	vestre_jakobselv	vj7	2012	spring	0	2	0	0	0
2863	vestre_jakobselv	vj8	2012	spring	0	0	1	0	0
2864	vestre_jakobselv	vj9	2012	spring	0	1	0	0	0
2865	bekkarfjord	bfg1	2013	spring	0	0	0	0	0
2866	bekkarfjord	bfg2	2013	spring	0	0	0	0	0
2867	bekkarfjord	bfg3	2013	spring	0	0	0	0	0
2868	bekkarfjord	bfg4	2013	spring	0	0	0	0	0
2869	bekkarfjord	bfg5	2013	spring	0	0	0	0	0
2870	bekkarfjord	bfg6	2013	spring	0	0	0	0	0
2871	bekkarfjord	bfg7	2013	spring	0	0	0	0	0
2872	bekkarfjord	bfg8	2013	spring	0	0	0	0	0
2873	bekkarfjord	bfl10	2013	spring	0	0	2	0	0
2874	bekkarfjord	bfl3	2013	spring	0	0	0	0	0
2875	bekkarfjord	bfl4	2013	spring	0	0	0	0	0
2876	bekkarfjord	bfl5	2013	spring	0	0	0	0	0
2877	bekkarfjord	bfl6	2013	spring	0	0	0	0	0
2878	bekkarfjord	bfl7	2013	spring	0	0	1	0	0
2879	bekkarfjord	bfl8	2013	spring	0	0	0	0	0
2880	bekkarfjord	bfl9	2013	spring	0	0	0	0	0
2881	nordkynn	hog1	2013	spring	0	0	0	0	0
2882	nordkynn	hog10	2013	spring	0	0	0	0	0
2883	nordkynn	hog2	2013	spring	0	0	0	0	0
2884	nordkynn	hog3	2013	spring	0	0	4	0	0
2885	nordkynn	hog4	2013	spring	0	0	0	0	0
2886	nordkynn	hog5	2013	spring	0	0	1	0	0
2887	nordkynn	hog6	2013	spring	0	0	0	0	0
2888	nordkynn	hog7	2013	spring	0	0	0	0	0
2889	nordkynn	hog8	2013	spring	0	0	0	0	0
2890	nordkynn	hog9	2013	spring	0	0	0	0	0
2891	nordkynn	hol1	2013	spring	0	0	0	0	0
2892	nordkynn	hol10	2013	spring	0	0	0	0	0
2893	nordkynn	hol13	2013	spring	0	0	0	0	0
