region	plot	year	season	Llem	Moec	Mruf	Mrut	rodsp
vestre_jakobselv	vj5	2014	spring	0	0	0	0	0
vestre_jakobselv	vj6	2014	spring	0	0	0	0	0
vestre_jakobselv	vj7	2014	spring	0	0	0	0	0
vestre_jakobselv	vj8	2014	spring	0	0	4	0	0
vestre_jakobselv	vj9	2014	spring	0	0	1	0	0
bekkarfjord	bfg1	2015	spring	0	0	2	0	0
bekkarfjord	bfg2	2015	spring	0	0	5	0	0
bekkarfjord	bfg3	2015	spring	0	0	3	0	0
bekkarfjord	bfg4	2015	spring	1	0	1	0	0
bekkarfjord	bfg5	2015	spring	0	3	2	0	0
bekkarfjord	bfg6	2015	spring	0	0	5	0	0
bekkarfjord	bfg7	2015	spring	0	0	1	0	0
bekkarfjord	bfg8	2015	spring	0	0	7	0	0
bekkarfjord	bfl10	2015	spring	0	0	8	0	0
bekkarfjord	bfl3	2015	spring	0	1	4	0	0
bekkarfjord	bfl4	2015	spring	0	0	1	0	0
bekkarfjord	bfl5	2015	spring	0	0	3	0	0
bekkarfjord	bfl6	2015	spring	0	0	7	0	0
bekkarfjord	bfl7	2015	spring	0	0	0	0	0
bekkarfjord	bfl8	2015	spring	0	0	1	0	0
bekkarfjord	bfl9	2015	spring	0	0	7	0	0
nordkynn	hog1	2015	spring	0	0	4	0	0
nordkynn	hog10	2015	spring	0	0	3	0	0
nordkynn	hog2	2015	spring	0	0	4	0	0
nordkynn	hog3	2015	spring	0	0	11	0	0
nordkynn	hog4	2015	spring	0	6	1	0	0
nordkynn	hog5	2015	spring	0	0	8	0	0
nordkynn	hog6	2015	spring	1	0	6	0	0
nordkynn	hog7	2015	spring	0	0	3	0	0
nordkynn	hog8	2015	spring	0	3	2	0	0
nordkynn	hog9	2015	spring	0	0	8	0	0
nordkynn	hol1	2015	spring	0	0	3	0	0
nordkynn	hol10	2015	spring	0	0	3	0	0
nordkynn	hol13	2015	spring	0	4	4	0	0
nordkynn	hol14	2015	spring	0	1	4	0	0
nordkynn	hol2	2015	spring	0	0	4	0	0
nordkynn	hol3	2015	spring	0	1	1	0	0
nordkynn	hol4	2015	spring	0	1	4	0	0
nordkynn	hol5	2015	spring	0	2	2	0	0
nordkynn	hol6	2015	spring	0	2	0	0	0
nordkynn	hol7	2015	spring	0	0	4	0	0
nordkynn	hol8	2015	spring	0	1	2	0	0
nordkynn	hol9	2015	spring	0	0	4	0	0
ifjordfjellet	ifg1	2015	spring	0	0	0	0	0
ifjordfjellet	ifg10	2015	spring	0	4	5	0	0
ifjordfjellet	ifg2	2015	spring	0	3	13	0	0
ifjordfjellet	ifg3	2015	spring	0	0	14	0	0
ifjordfjellet	ifg6b	2015	spring	0	0	12	0	0
ifjordfjellet	ifg8	2015	spring	0	12	1	0	0
ifjordfjellet	ifl1	2015	spring	0	6	1	0	0
ifjordfjellet	ifl2b	2015	spring	0	10	2	0	0
ifjordfjellet	ifl7	2015	spring	0	8	2	0	0
ifjordfjellet	ifl8	2015	spring	0	4	9	0	0
komagdalen	k1	2015	spring	0	1	0	0	0
komagdalen	k10	2015	spring	0	0	4	0	0
komagdalen	k11	2015	spring	0	1	1	0	0
komagdalen	k12	2015	spring	0	0	2	0	0
komagdalen	k13	2015	spring	0	0	1	0	0
komagdalen	k14	2015	spring	0	0	4	0	0
komagdalen	k2	2015	spring	0	0	0	0	0
komagdalen	k3	2015	spring	0	2	0	0	0
komagdalen	k4	2015	spring	0	0	0	0	0
komagdalen	k5	2015	spring	0	0	2	0	0
komagdalen	k6	2015	spring	0	0	5	0	0
komagdalen	k7	2015	spring	0	0	3	0	0
komagdalen	k8	2015	spring	0	2	0	0	0
komagdalen	k9	2015	spring	0	0	3	0	0
stjernevann	stg1	2015	spring	0	0	1	0	0
stjernevann	stg10	2015	spring	0	0	4	0	0
stjernevann	stg2	2015	spring	0	0	4	0	0
stjernevann	stg3	2015	spring	0	0	1	0	0
stjernevann	stg4	2015	spring	0	0	2	0	0
stjernevann	stg5	2015	spring	0	0	0	0	0
stjernevann	stg6	2015	spring	0	0	2	0	0
stjernevann	stg7	2015	spring	0	1	3	0	0
stjernevann	stg8	2015	spring	0	0	3	0	0
stjernevann	stg9	2015	spring	0	0	2	0	0
stjernevann	stl1	2015	spring	0	0	0	0	0
stjernevann	stl10	2015	spring	0	3	0	0	0
stjernevann	stl11	2015	spring	0	0	0	0	0
stjernevann	stl12	2015	spring	0	4	0	0	0
stjernevann	stl13	2015	spring	0	0	0	0	0
stjernevann	stl14	2015	spring	0	0	0	0	0
stjernevann	stl2	2015	spring	0	0	0	0	0
stjernevann	stl3	2015	spring	0	0	1	0	0
stjernevann	stl4	2015	spring	0	0	1	0	0
stjernevann	stl5	2015	spring	0	0	0	0	0
stjernevann	stl6	2015	spring	0	0	0	0	0
stjernevann	stl7	2015	spring	0	3	0	0	0
stjernevann	stl8	2015	spring	0	3	2	0	0
stjernevann	stl9	2015	spring	0	0	2	0	0
vestre_jakobselv	vj1	2015	spring	0	0	0	0	0
vestre_jakobselv	vj10	2015	spring	0	2	0	0	0
vestre_jakobselv	vj11	2015	spring	0	0	0	0	0
vestre_jakobselv	vj2	2015	spring	0	3	0	0	0
vestre_jakobselv	vj3	2015	spring	0	0	2	0	0
vestre_jakobselv	vj4	2015	spring	0	0	0	0	0
vestre_jakobselv	vj5	2015	spring	0	0	0	0	0
vestre_jakobselv	vj6	2015	spring	0	2	0	0	0
vestre_jakobselv	vj7	2015	spring	0	6	1	0	0
vestre_jakobselv	vj8	2015	spring	0	1	0	0	0
vestre_jakobselv	vj9	2015	spring	0	1	0	0	0
bekkarfjord	bfg1	2016	spring	0	0	7	0	0
bekkarfjord	bfg2	2016	spring	0	0	1	0	0
bekkarfjord	bfg3	2016	spring	0	0	2	0	0
bekkarfjord	bfg4	2016	spring	0	0	2	0	0
bekkarfjord	bfg5	2016	spring	1	9	1	0	0
bekkarfjord	bfg6	2016	spring	0	0	5	0	0
bekkarfjord	bfg7	2016	spring	0	0	1	0	0
bekkarfjord	bfg8	2016	spring	0	0	5	0	0
bekkarfjord	bfl10	2016	spring	0	0	8	0	0
bekkarfjord	bfl3	2016	spring	0	2	3	0	0
bekkarfjord	bfl4	2016	spring	0	0	2	0	0
bekkarfjord	bfl5	2016	spring	0	1	4	0	0
bekkarfjord	bfl6	2016	spring	0	0	4	0	0
bekkarfjord	bfl7	2016	spring	0	0	2	0	0
bekkarfjord	bfl8	2016	spring	1	0	4	0	0
bekkarfjord	bfl9	2016	spring	0	0	3	0	0
nordkynn	hog1	2016	spring	0	0	0	0	0
nordkynn	hog10	2016	spring	0	0	0	0	0
nordkynn	hog2	2016	spring	0	0	1	0	0
nordkynn	hog3	2016	spring	0	0	3	0	0
nordkynn	hog4	2016	spring	0	0	0	0	0
nordkynn	hog5	2016	spring	0	0	4	0	0
nordkynn	hog6	2016	spring	0	0	2	0	0
nordkynn	hog7	2016	spring	0	0	1	0	0
nordkynn	hog8	2016	spring	0	0	1	0	0
nordkynn	hog9	2016	spring	0	0	3	0	0
nordkynn	hol1	2016	spring	0	0	1	0	0
nordkynn	hol10	2016	spring	0	0	3	0	0
nordkynn	hol13	2016	spring	0	0	4	0	0
nordkynn	hol14	2016	spring	0	0	4	0	0
nordkynn	hol2	2016	spring	0	0	0	0	0
nordkynn	hol3	2016	spring	0	1	1	0	1
nordkynn	hol4	2016	spring	0	0	2	0	0
nordkynn	hol5	2016	spring	1	0	0	0	0
nordkynn	hol6	2016	spring	3	0	4	0	0
nordkynn	hol7	2016	spring	0	0	2	0	0
nordkynn	hol8	2016	spring	0	0	3	0	0
nordkynn	hol9	2016	spring	1	0	2	0	0
ifjordfjellet	ifg1	2016	spring	0	0	8	0	0
ifjordfjellet	ifg10	2016	spring	0	0	4	0	0
ifjordfjellet	ifg2	2016	spring	0	0	12	0	0
ifjordfjellet	ifg3	2016	spring	0	2	6	0	0
ifjordfjellet	ifg6b	2016	spring	0	0	10	0	0
ifjordfjellet	ifg8	2016	spring	0	3	0	0	0
ifjordfjellet	ifl1	2016	spring	0	4	1	0	0
ifjordfjellet	ifl2b	2016	spring	0	2	0	0	0
ifjordfjellet	ifl7	2016	spring	0	3	1	0	0
ifjordfjellet	ifl8	2016	spring	0	4	1	0	0
komagdalen	k1	2016	spring	0	0	0	0	0
komagdalen	k10	2016	spring	0	0	0	0	0
komagdalen	k11	2016	spring	0	0	0	0	0
komagdalen	k12	2016	spring	0	0	2	0	0
komagdalen	k13	2016	spring	0	0	2	0	0
komagdalen	k14	2016	spring	0	0	1	0	0
komagdalen	k2	2016	spring	0	0	1	0	0
komagdalen	k3	2016	spring	0	0	1	0	0
komagdalen	k4	2016	spring	0	0	2	0	0
komagdalen	k5	2016	spring	0	0	3	0	0
komagdalen	k6	2016	spring	0	0	1	0	0
komagdalen	k7	2016	spring	0	0	0	0	0
komagdalen	k8	2016	spring	0	0	0	0	0
komagdalen	k9	2016	spring	0	0	1	0	0
stjernevann	stg1	2016	spring	0	0	0	0	0
stjernevann	stg10	2016	spring	0	0	2	0	0
stjernevann	stg2	2016	spring	0	0	1	0	0
stjernevann	stg3	2016	spring	0	0	0	0	0
stjernevann	stg4	2016	spring	0	0	0	0	0
stjernevann	stg5	2016	spring	0	0	0	0	0
stjernevann	stg6	2016	spring	0	0	0	0	0
stjernevann	stg7	2016	spring	0	0	0	0	0
stjernevann	stg8	2016	spring	0	0	0	0	0
stjernevann	stg9	2016	spring	0	0	0	0	0
stjernevann	stl1	2016	spring	0	0	0	0	0
stjernevann	stl10	2016	spring	0	1	3	0	0
stjernevann	stl11	2016	spring	0	0	0	0	0
stjernevann	stl12	2016	spring	0	0	0	0	0
stjernevann	stl13	2016	spring	0	0	0	0	0
stjernevann	stl14	2016	spring	0	0	0	0	0
stjernevann	stl2	2016	spring	0	0	0	0	0
stjernevann	stl3	2016	spring	0	0	0	0	0
stjernevann	stl4	2016	spring	0	0	0	0	0
stjernevann	stl5	2016	spring	0	0	2	0	0
stjernevann	stl6	2016	spring	0	0	0	0	0
stjernevann	stl7	2016	spring	0	4	1	0	0
stjernevann	stl8	2016	spring	0	0	0	0	0
stjernevann	stl9	2016	spring	0	0	1	0	0
vestre_jakobselv	vj1	2016	spring	0	0	0	0	0
vestre_jakobselv	vj10	2016	spring	0	0	2	0	0
vestre_jakobselv	vj11	2016	spring	0	0	0	0	0
vestre_jakobselv	vj2	2016	spring	0	0	1	0	0
vestre_jakobselv	vj3	2016	spring	0	0	0	0	0
vestre_jakobselv	vj4	2016	spring	0	0	0	0	0
vestre_jakobselv	vj5	2016	spring	0	1	1	0	0
vestre_jakobselv	vj6	2016	spring	0	0	1	0	0
vestre_jakobselv	vj7	2016	spring	0	0	0	0	0
vestre_jakobselv	vj8	2016	spring	0	0	1	0	0
vestre_jakobselv	vj9	2016	spring	0	0	0	0	0
bekkarfjord	bfg1	2017	spring	0	0	0	0	0
bekkarfjord	bfg2	2017	spring	0	0	0	0	0
bekkarfjord	bfg3	2017	spring	0	0	0	0	0
bekkarfjord	bfg4	2017	spring	0	0	0	0	0
bekkarfjord	bfg5	2017	spring	0	0	0	0	0
bekkarfjord	bfg6	2017	spring	0	0	0	0	0
bekkarfjord	bfg7	2017	spring	0	0	0	0	0
bekkarfjord	bfg8	2017	spring	0	0	0	0	0
bekkarfjord	bfl10	2017	spring	0	0	0	0	0
bekkarfjord	bfl3	2017	spring	0	0	0	0	0
bekkarfjord	bfl4	2017	spring	0	0	0	0	0
bekkarfjord	bfl5	2017	spring	0	0	0	0	0
bekkarfjord	bfl6	2017	spring	0	0	0	0	0
bekkarfjord	bfl7	2017	spring	0	0	0	0	0
bekkarfjord	bfl8	2017	spring	0	0	0	0	0
bekkarfjord	bfl9	2017	spring	0	0	0	0	0
nordkynn	hog1	2017	spring	0	0	0	0	0
nordkynn	hog10	2017	spring	0	0	0	0	0
nordkynn	hog2	2017	spring	0	0	0	0	0
nordkynn	hog3	2017	spring	0	0	1	0	0
nordkynn	hog4	2017	spring	0	0	0	0	0
nordkynn	hog5	2017	spring	0	0	1	0	0
nordkynn	hog6	2017	spring	0	0	0	0	0
nordkynn	hog7	2017	spring	0	0	2	0	0
nordkynn	hog8	2017	spring	0	0	0	0	0
nordkynn	hog9	2017	spring	0	0	0	0	0
nordkynn	hol1	2017	spring	0	0	1	0	0
nordkynn	hol10	2017	spring	0	0	0	0	0
nordkynn	hol13	2017	spring	0	0	1	0	0
nordkynn	hol14	2017	spring	0	0	0	0	0
nordkynn	hol2	2017	spring	0	0	0	0	0
nordkynn	hol3	2017	spring	0	0	0	0	0
nordkynn	hol4	2017	spring	0	0	0	0	0
nordkynn	hol5	2017	spring	0	0	0	0	0
nordkynn	hol6	2017	spring	0	0	0	0	0
nordkynn	hol7	2017	spring	0	0	2	0	0
nordkynn	hol8	2017	spring	0	0	1	0	0
nordkynn	hol9	2017	spring	0	0	0	0	0
ifjordfjellet	ifg1	2017	spring	0	0	0	0	0
ifjordfjellet	ifg10	2017	spring	0	0	0	0	0
ifjordfjellet	ifg2	2017	spring	0	0	2	0	0
ifjordfjellet	ifg3	2017	spring	0	0	0	0	0
ifjordfjellet	ifg6b	2017	spring	0	0	0	0	0
ifjordfjellet	ifg8	2017	spring	0	0	0	0	0
ifjordfjellet	ifl1	2017	spring	0	2	0	0	0
ifjordfjellet	ifl2b	2017	spring	0	4	1	0	0
ifjordfjellet	ifl7	2017	spring	0	0	0	0	0
ifjordfjellet	ifl8	2017	spring	0	0	0	0	0
komagdalen	k1	2017	spring	0	0	0	0	0
komagdalen	k10	2017	spring	0	0	0	0	0
komagdalen	k11	2017	spring	0	0	0	0	0
komagdalen	k12	2017	spring	0	0	0	0	0
komagdalen	k13	2017	spring	0	0	1	0	0
komagdalen	k14	2017	spring	0	0	0	0	0
komagdalen	k2	2017	spring	0	0	0	0	0
komagdalen	k3	2017	spring	0	1	0	0	0
komagdalen	k4	2017	spring	0	0	0	0	0
komagdalen	k5	2017	spring	0	0	0	0	0
komagdalen	k6	2017	spring	0	0	0	0	0
komagdalen	k7	2017	spring	0	0	0	0	0
komagdalen	k8	2017	spring	0	0	0	0	0
komagdalen	k9	2017	spring	0	0	0	0	0
ifjordfjellet	st2h	2017	spring	0	0	0	0	0
ifjordfjellet	st3h	2017	spring	0	0	0	0	0
ifjordfjellet	st3k	2017	spring	0	0	0	0	0
stjernevann	stg1	2017	spring	0	0	0	0	0
stjernevann	stg10	2017	spring	0	0	1	0	0
stjernevann	stg2	2017	spring	0	0	0	0	0
stjernevann	stg3	2017	spring	0	0	0	0	0
stjernevann	stg4	2017	spring	0	0	0	0	0
stjernevann	stg5	2017	spring	0	0	1	0	0
stjernevann	stg6	2017	spring	0	0	1	0	0
stjernevann	stg7	2017	spring	0	0	0	0	0
stjernevann	stg8	2017	spring	0	0	1	0	0
stjernevann	stg9	2017	spring	0	0	0	0	0
stjernevann	stl1	2017	spring	0	0	0	0	0
stjernevann	stl10	2017	spring	0	0	0	0	0
stjernevann	stl11	2017	spring	0	0	0	0	0
stjernevann	stl12	2017	spring	0	0	0	0	0
stjernevann	stl13	2017	spring	0	0	0	0	0
stjernevann	stl14	2017	spring	0	0	0	0	0
stjernevann	stl2	2017	spring	0	0	0	0	0
stjernevann	stl3	2017	spring	0	0	0	0	0
stjernevann	stl4	2017	spring	0	0	0	0	0
stjernevann	stl5	2017	spring	0	0	0	0	0
stjernevann	stl6	2017	spring	0	0	0	0	0
stjernevann	stl7	2017	spring	0	0	0	0	0
stjernevann	stl8	2017	spring	0	0	0	0	0
stjernevann	stl9	2017	spring	0	0	0	0	0
vestre_jakobselv	vj1	2017	spring	0	0	0	0	0
vestre_jakobselv	vj10	2017	spring	0	0	0	0	0
vestre_jakobselv	vj11	2017	spring	0	0	0	0	0
vestre_jakobselv	vj2	2017	spring	0	0	0	0	0
vestre_jakobselv	vj3	2017	spring	0	0	0	0	0
vestre_jakobselv	vj4	2017	spring	0	0	0	0	0
vestre_jakobselv	vj5	2017	spring	0	0	0	0	0
vestre_jakobselv	vj6	2017	spring	0	0	0	0	0
vestre_jakobselv	vj7	2017	spring	0	0	0	0	0
vestre_jakobselv	vj8	2017	spring	0	0	0	0	0
vestre_jakobselv	vj9	2017	spring	0	0	0	0	0
bekkarfjord	bfg1	2018	spring	0	0	0	0	0
bekkarfjord	bfg2	2018	spring	1	0	0	0	0
bekkarfjord	bfg3	2018	spring	0	0	0	0	0
bekkarfjord	bfg4	2018	spring	0	0	0	0	0
bekkarfjord	bfg5	2018	spring	0	0	0	0	0
bekkarfjord	bfg6	2018	spring	0	0	0	0	0
bekkarfjord	bfg7	2018	spring	0	0	0	0	0
bekkarfjord	bfg8	2018	spring	0	0	0	0	0
bekkarfjord	bfl10	2018	spring	0	0	0	0	0
bekkarfjord	bfl3	2018	spring	0	0	0	0	0
bekkarfjord	bfl4	2018	spring	0	0	0	0	0
bekkarfjord	bfl5	2018	spring	0	0	0	0	0
bekkarfjord	bfl6	2018	spring	0	0	0	0	0
bekkarfjord	bfl7	2018	spring	0	0	1	0	0
bekkarfjord	bfl8	2018	spring	0	0	0	0	0
bekkarfjord	bfl9	2018	spring	0	0	0	0	0
nordkynn	hog1	2018	spring	0	0	0	0	0
nordkynn	hog10	2018	spring	0	0	1	0	0
nordkynn	hog2	2018	spring	0	0	1	0	0
nordkynn	hog3	2018	spring	0	0	1	0	0
nordkynn	hog4	2018	spring	0	0	1	0	0
nordkynn	hog5	2018	spring	0	0	0	0	0
nordkynn	hog8	2018	spring	0	0	0	0	0
nordkynn	hog9	2018	spring	0	0	0	0	0
nordkynn	hol1	2018	spring	0	0	0	0	0
nordkynn	hol10	2018	spring	0	0	2	0	0
nordkynn	hol13	2018	spring	0	0	0	0	0
nordkynn	hol14	2018	spring	0	0	2	0	0
nordkynn	hol2	2018	spring	0	0	0	0	0
nordkynn	hol3	2018	spring	0	0	2	0	0
nordkynn	hol4	2018	spring	0	0	1	0	0
nordkynn	hol5	2018	spring	0	0	0	0	0
nordkynn	hol6	2018	spring	0	0	0	0	0
nordkynn	hol7	2018	spring	0	0	0	0	0
nordkynn	hol8	2018	spring	0	0	3	0	0
nordkynn	hol9	2018	spring	0	0	1	0	0
ifjordfjellet	ifg1	2018	spring	0	0	0	0	0
ifjordfjellet	ifg10	2018	spring	0	0	0	0	0
ifjordfjellet	ifg2	2018	spring	0	0	1	0	1
ifjordfjellet	ifg3	2018	spring	0	0	0	0	0
ifjordfjellet	ifg6b	2018	spring	0	0	0	0	0
ifjordfjellet	ifg8	2018	spring	0	0	1	0	0
ifjordfjellet	ifl1	2018	spring	0	1	0	0	0
ifjordfjellet	ifl2b	2018	spring	0	5	0	0	0
ifjordfjellet	ifl7	2018	spring	0	0	0	0	0
ifjordfjellet	ifl8	2018	spring	0	0	0	0	0
komagdalen	k1	2018	spring	0	0	0	0	0
komagdalen	k10	2018	spring	0	0	2	0	0
komagdalen	k11	2018	spring	0	1	0	0	0
komagdalen	k12	2018	spring	0	2	0	0	0
komagdalen	k13	2018	spring	0	0	0	0	0
komagdalen	k14	2018	spring	0	0	0	0	0
komagdalen	k2	2018	spring	0	1	0	0	0
komagdalen	k3	2018	spring	0	0	0	0	0
komagdalen	k4	2018	spring	0	0	0	0	0
komagdalen	k5	2018	spring	0	0	0	0	0
komagdalen	k6	2018	spring	0	1	0	0	0
komagdalen	k7	2018	spring	0	0	0	0	0
komagdalen	k8	2018	spring	0	0	0	0	0
komagdalen	k9	2018	spring	0	0	2	0	0
ifjordfjellet	st3k	2018	spring	0	5	0	0	0
ifjordfjellet	st4h	2018	spring	0	0	2	0	0
ifjordfjellet	st4k	2018	spring	0	3	0	0	0
stjernevann	stg1	2018	spring	0	0	1	0	0
stjernevann	stg10	2018	spring	0	0	2	0	0
stjernevann	stg2	2018	spring	0	0	5	0	1
stjernevann	stg3	2018	spring	0	0	0	0	0
stjernevann	stg4	2018	spring	0	0	0	0	0
stjernevann	stg5	2018	spring	0	0	0	0	0
stjernevann	stg6	2018	spring	0	0	0	0	0
stjernevann	stg7	2018	spring	0	2	1	0	0
stjernevann	stg8	2018	spring	0	1	0	0	0
stjernevann	stg9	2018	spring	0	1	0	0	0
stjernevann	stl1	2018	spring	1	0	0	0	0
stjernevann	stl10	2018	spring	0	5	0	0	0
stjernevann	stl11	2018	spring	0	0	0	0	0
stjernevann	stl12	2018	spring	0	0	0	0	0
stjernevann	stl13	2018	spring	0	1	0	0	0
stjernevann	stl14	2018	spring	0	2	0	0	1
stjernevann	stl2	2018	spring	0	0	0	0	0
stjernevann	stl3	2018	spring	0	1	0	0	0
stjernevann	stl4	2018	spring	0	1	0	0	0
stjernevann	stl5	2018	spring	0	0	0	0	0
stjernevann	stl6	2018	spring	1	0	0	0	0
stjernevann	stl7	2018	spring	0	0	0	0	0
stjernevann	stl8	2018	spring	0	0	0	0	0
stjernevann	stl9	2018	spring	0	1	0	0	0
vestre_jakobselv	vj1	2018	spring	0	0	0	0	0
vestre_jakobselv	vj10	2018	spring	1	0	0	0	0
vestre_jakobselv	vj11	2018	spring	0	0	0	0	0
vestre_jakobselv	vj2	2018	spring	0	2	0	0	0
vestre_jakobselv	vj3	2018	spring	1	0	1	0	0
vestre_jakobselv	vj4	2018	spring	0	0	0	0	0
vestre_jakobselv	vj5	2018	spring	0	0	1	0	0
vestre_jakobselv	vj6	2018	spring	0	1	0	0	0
vestre_jakobselv	vj7	2018	spring	0	0	0	0	0
vestre_jakobselv	vj8	2018	spring	0	0	0	0	0
vestre_jakobselv	vj9	2018	spring	0	1	0	0	0
bekkarfjord	bfg1	2019	spring	0	0	0	0	0
bekkarfjord	bfg2	2019	spring	0	0	1	0	0
bekkarfjord	bfg3	2019	spring	0	0	0	0	0
bekkarfjord	bfg4	2019	spring	0	0	0	0	0
bekkarfjord	bfg5	2019	spring	0	1	2	0	0
bekkarfjord	bfg6	2019	spring	0	0	0	0	0
bekkarfjord	bfg7	2019	spring	0	0	1	0	0
bekkarfjord	bfg8	2019	spring	0	0	0	0	0
bekkarfjord	bfl10	2019	spring	0	0	1	0	0
bekkarfjord	bfl3	2019	spring	0	0	4	0	0
bekkarfjord	bfl4	2019	spring	0	0	0	0	0
bekkarfjord	bfl5	2019	spring	0	0	1	0	0
bekkarfjord	bfl6	2019	spring	0	0	0	0	0
bekkarfjord	bfl7	2019	spring	0	0	0	0	0
bekkarfjord	bfl8	2019	spring	0	0	0	0	0
bekkarfjord	bfl9	2019	spring	0	0	2	0	0
nordkynn	hog1	2019	spring	0	0	2	0	0
nordkynn	hog10	2019	spring	0	0	2	0	0
nordkynn	hog2	2019	spring	0	0	2	0	0
nordkynn	hog3	2019	spring	0	0	2	0	0
nordkynn	hog4	2019	spring	0	0	0	0	0
nordkynn	hog5	2019	spring	0	0	1	0	0
nordkynn	hog6b	2019	spring	0	0	0	0	0
nordkynn	hog7b	2019	spring	0	0	1	0	0
nordkynn	hog8	2019	spring	0	0	1	0	0
nordkynn	hog9	2019	spring	0	0	0	0	0
nordkynn	hol1	2019	spring	0	0	0	0	0
nordkynn	hol10	2019	spring	0	0	2	0	0
nordkynn	hol13	2019	spring	0	0	2	0	0
nordkynn	hol14	2019	spring	0	0	1	0	0
nordkynn	hol2	2019	spring	0	0	3	0	0
nordkynn	hol3	2019	spring	0	0	1	0	0
nordkynn	hol4	2019	spring	0	3	0	0	0
nordkynn	hol5	2019	spring	0	0	0	0	0
nordkynn	hol6	2019	spring	0	0	2	0	0
nordkynn	hol7	2019	spring	0	0	3	0	0
nordkynn	hol8	2019	spring	0	0	5	0	0
nordkynn	hol9	2019	spring	0	0	1	0	0
ifjordfjellet	ifg1	2019	spring	0	1	3	0	1
ifjordfjellet	ifg10	2019	spring	0	0	0	0	0
ifjordfjellet	ifg2	2019	spring	0	0	2	0	0
ifjordfjellet	ifg3	2019	spring	0	2	6	0	0
ifjordfjellet	ifg6b	2019	spring	0	0	5	0	0
ifjordfjellet	ifg8	2019	spring	0	0	0	0	0
ifjordfjellet	ifl1	2019	spring	0	4	1	0	0
ifjordfjellet	ifl2b	2019	spring	0	3	0	0	0
ifjordfjellet	ifl7	2019	spring	0	6	3	0	0
ifjordfjellet	ifl8	2019	spring	0	1	1	0	0
komagdalen	k1	2019	spring	0	0	0	0	0
komagdalen	k10	2019	spring	0	0	0	0	0
komagdalen	k11	2019	spring	0	0	0	0	0
komagdalen	k12	2019	spring	0	0	0	0	0
komagdalen	k13	2019	spring	0	0	0	0	0
komagdalen	k14	2019	spring	0	0	0	0	0
komagdalen	k2	2019	spring	0	0	0	0	0
komagdalen	k3	2019	spring	0	0	0	0	0
komagdalen	k4	2019	spring	0	0	0	0	0
komagdalen	k5	2019	spring	0	0	0	0	0
komagdalen	k6	2019	spring	0	0	0	0	0
komagdalen	k7	2019	spring	0	0	0	0	0
komagdalen	k8	2019	spring	0	0	0	0	0
komagdalen	k9	2019	spring	0	0	0	0	0
ifjordfjellet	st2h	2019	spring	0	0	2	0	0
ifjordfjellet	st3h	2019	spring	0	0	1	0	0
ifjordfjellet	st3k	2019	spring	0	2	2	0	0
stjernevann	stg1	2019	spring	0	0	2	0	0
stjernevann	stg10	2019	spring	0	0	0	0	1
stjernevann	stg2	2019	spring	0	0	3	0	0
stjernevann	stg3	2019	spring	0	0	1	0	0
stjernevann	stg4	2019	spring	0	0	0	0	0
stjernevann	stg5	2019	spring	0	0	0	0	0
stjernevann	stg6	2019	spring	0	0	0	0	0
stjernevann	stg7	2019	spring	0	1	6	0	0
stjernevann	stg8	2019	spring	0	0	1	0	0
stjernevann	stg9	2019	spring	0	0	0	0	0
stjernevann	stl1	2019	spring	0	0	0	0	0
stjernevann	stl10	2019	spring	0	1	0	0	0
stjernevann	stl11	2019	spring	0	0	0	0	0
stjernevann	stl12	2019	spring	0	0	0	0	0
stjernevann	stl13	2019	spring	0	0	0	0	0
stjernevann	stl14	2019	spring	0	0	0	0	0
stjernevann	stl2	2019	spring	0	0	0	0	0
stjernevann	stl3	2019	spring	0	0	0	0	0
stjernevann	stl4	2019	spring	0	0	3	0	0
stjernevann	stl5	2019	spring	0	0	0	0	0
stjernevann	stl6	2019	spring	0	0	0	0	0
stjernevann	stl7	2019	spring	0	0	0	0	0
stjernevann	stl8	2019	spring	0	1	1	0	0
stjernevann	stl9	2019	spring	0	2	0	0	0
vestre_jakobselv	vj1	2019	spring	0	1	0	0	0
vestre_jakobselv	vj10	2019	spring	0	0	0	0	0
vestre_jakobselv	vj11	2019	spring	0	0	0	0	0
vestre_jakobselv	vj2	2019	spring	0	0	0	0	0
vestre_jakobselv	vj3	2019	spring	0	0	1	0	0
vestre_jakobselv	vj4	2019	spring	0	0	0	0	0
vestre_jakobselv	vj5	2019	spring	0	0	0	0	0
vestre_jakobselv	vj6	2019	spring	0	0	0	0	0
vestre_jakobselv	vj7	2019	spring	0	0	0	0	0
vestre_jakobselv	vj8	2019	spring	0	0	0	0	0
vestre_jakobselv	vj9	2019	spring	0	0	0	0	0
bekkarfjord	bfg1	2020	spring	0	0	0	0	0
bekkarfjord	bfg2	2020	spring	0	0	2	0	0
bekkarfjord	bfg3	2020	spring	0	0	0	0	0
bekkarfjord	bfg4	2020	spring	0	0	0	0	0
bekkarfjord	bfg5	2020	spring	0	2	1	0	0
bekkarfjord	bfg6	2020	spring	0	0	0	0	0
bekkarfjord	bfg7	2020	spring	0	0	0	0	0
bekkarfjord	bfg8	2020	spring	0	0	2	0	0
bekkarfjord	bfl10	2020	spring	0	0	2	0	0
bekkarfjord	bfl3	2020	spring	0	0	3	0	0
bekkarfjord	bfl4	2020	spring	0	0	2	0	0
bekkarfjord	bfl5	2020	spring	0	1	1	0	0
bekkarfjord	bfl6	2020	spring	0	0	1	0	1
